analysis_id,project_name,fishery_name,section_num,min_event_date,max_event_date,period,day_type,angler_final,est_cg,model_type,estimate_category,estimate_type,estimate_value,data_grade,catch_area_code,catch_area_description,estimate_time_period
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_2_5,0,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_25,0,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_median_50,1,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_75,3,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_97_5,8,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,n_eff,182.1107676929904,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,R_hat,0.9939467698194582,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,mean,0.195,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_error_mean,0.03411221404835463,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_deviation,0.49821288662780494,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_2_5,0,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_25,0,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_median_50,0,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_75,0,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_97_5,1,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,n_eff,213.30945056656677,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,R_hat,0.9971497106090526,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,mean,7.91,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_error_mean,0.7531287680263888,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_deviation,7.373857121223675,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_2_5,1,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_25,3,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_median_50,6,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_75,11,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_97_5,24.075000000000017,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,n_eff,95.8629881685921,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-28,2023-09-28,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,R_hat,1.0190440170857806,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,mean,21.505,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_error_mean,0.632983274530759,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_deviation,9.52067177014174,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_2_5,7,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_25,14.75,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_median_50,20,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_75,27,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_97_5,44,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,n_eff,226.23027133690425,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,R_hat,0.9916976205006741,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,mean,2.49,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_error_mean,0.19256116492846467,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_deviation,2.933072548176114,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_2_5,0,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_25,1,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_median_50,2,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_75,3,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_97_5,10.050000000000011,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,n_eff,232.01079977462754,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,R_hat,0.9964295342128932,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,mean,0.265,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_error_mean,0.05727770162620511,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_deviation,0.7399409184617852,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_2_5,0,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_25,0,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_median_50,0,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_75,0,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_97_5,2.0250000000000057,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,n_eff,166.88715959314044,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,R_hat,1.005047667412605,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,mean,12.175,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_error_mean,0.7957018806855045,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_deviation,11.374147491384965,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_2_5,1,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_25,5,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_median_50,9.5,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_75,15.25,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_97_5,40.025000000000006,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,n_eff,204.3322616578699,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-29,2023-09-29,39,weekday,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,R_hat,1.0013050405469204,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,mean,40.285,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_error_mean,1.050411680021641,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_deviation,15.05012646234786,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_2_5,17,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_25,29,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_median_50,38,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_75,48,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_97_5,79,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,n_eff,205.28688931281417,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,R_hat,0.9925092278148595,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,mean,5.455,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_error_mean,0.37333933526683655,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_deviation,5.9956412140687,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_2_5,0,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_25,2,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_median_50,4,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_75,7,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_97_5,22.075000000000017,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,n_eff,257.9073818959436,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,1,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,R_hat,0.9920958767275906,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,mean,0.79,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_error_mean,0.16939713540923013,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_deviation,2.0730139735837207,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_2_5,0,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_25,0,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_median_50,0,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_75,1,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_97_5,6,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,n_eff,149.75879442032866,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Bank,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,R_hat,0.9980568901977244,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,mean,43.505,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_error_mean,2.9213312858751324,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,standard_deviation,48.77452971319886,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_2_5,4.9750000000000005,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_lower_25,16,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_median_50,28,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_75,53,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,quantile_upper_97_5,160.25000000000006,Provisional,786,Nisqually River,day
23838e9d-aaa8-4706-b857-bd1e251d2a85,District 11,Nisqually salmon 2023,2,2023-09-30,2023-09-30,39,weekend,Boat,Chinook_Adult_AD|UM|UNK_Kept|Released,BSS,catch,n_eff,278.75621670209455,Provisional,786,Nisqually River,day
