interview_id,catch_id,species,run,life_stage,fin_mark,sex,fork_length_cm,fate,fish_count,catch_group,event_date,water_body,year,month,week,fishing_duration_minutes,trip_guided,boat_type,boat_used,angler_count,angler_minutes,trip_status,fishing_start_time,fishing_end_time
01057F71-C162-48A2-98A5-3D7C94C3AD59,529EC345-765B-4F60-A965-366983ADF5F4,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-08-31,Nisqually River,2021,8,35,355,NA,NA,No,2,710,Complete,06:00:00,11:55:00
F8191A74-FBE8-473D-B4EC-5A63FFE35310,3CE594C7-D08A-4D59-81B5-0C37F112AE24,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-08-31,Nisqually River,2021,8,35,180,NA,NA,No,1,180,Complete,06:00:00,09:00:00
2C2F9398-BA1F-42E1-965C-4A14B72A50B7,DF3EAF60-486C-44E5-B0F5-E1DDF7BC460F,Pink,NA,NA,UNK,NA,NA,Released,7,Pink_NA_UNK_Released,2021-08-31,Nisqually River,2021,8,35,250,NA,NA,No,1,250,Complete,05:30:00,09:40:00
6CA49D15-5C8A-4889-B279-44E2185E9283,4B7CA196-BFDE-4B39-88CA-71AE4D1FD4BD,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-31,Nisqually River,2021,8,35,195,NA,NA,No,1,195,Complete,06:15:00,09:30:00
B1D02F27-B377-4F51-ABBE-0E79C2BCC473,3FFC0B87-BFDD-4ADB-8617-FDA8E21FA113,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-08-31,Nisqually River,2021,8,35,215,NA,NA,No,1,215,Complete,05:30:00,09:05:00
995282B5-64D4-48C3-B115-6F85EB907967,C721111E-0878-444A-B889-EE29C6D6C919,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-31,Nisqually River,2021,8,35,235,NA,NA,No,1,235,Complete,05:30:00,09:25:00
C0BF277C-EA03-4A6E-A46C-818B67E8D012,E212217A-C542-42E4-8915-9FB59A020FD1,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,210,NA,NA,No,1,210,Complete,11:00:00,14:30:00
58A5811D-DEE0-443C-9386-A0600B3E6DDB,86A88ED2-1628-4C71-82B8-27F8513912AA,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,555,NA,NA,No,1,555,Complete,06:00:00,15:15:00
FE0329EA-3AB7-47FF-B1A0-0B81C28C1372,8A0C0CB0-96BC-4571-A1FC-AFE71FC5A65C,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-28,Nisqually River,2021,8,35,120,NA,NA,No,1,120,Complete,13:00:00,15:00:00
5448CCD7-D317-4028-B1DF-C1F3541AAB87,E1465766-B174-4A3E-A519-4722A0DF8D0C,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-28,Nisqually River,2021,8,35,510,NA,NA,No,1,510,Complete,06:30:00,15:00:00
2A88F17C-D722-4A40-B167-7848C2C4F622,2E2A1FC1-E8FA-4F63-BED5-FB260B45AB88,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,245,NA,NA,No,2,490,Complete,10:30:00,14:35:00
5E891A95-EEEE-44BF-B993-79EC8F7B96FE,2A2EC71E-E8D6-4E7B-99C1-26B8484CD238,Pink,NA,NA,UNK,NA,NA,Kept,2,Pink_NA_UNK_Kept,2021-08-28,Nisqually River,2021,8,35,330,NA,NA,No,1,330,Complete,07:00:00,12:30:00
CC2500F1-BD9B-4509-9AC1-974410E2B6C4,CD18D30A-8DCE-4D2F-8A3F-240DC439AA5F,Pink,NA,NA,UNK,NA,NA,Released,7,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,195,NA,NA,No,1,195,Complete,15:00:00,18:15:00
6787A702-B919-4753-B946-37E02AC4F981,D38C8FED-7492-4E30-BF88-B3D3EF72FDF6,Pink,NA,NA,UNK,NA,NA,Released,4,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,350,NA,NA,No,1,350,Complete,11:30:00,17:20:00
971EBAFA-A9BD-4F6B-A478-5A9926692442,D3FAC4CF-0569-4F21-8F97-BE0D87483272,Pink,NA,NA,UNK,NA,NA,Released,5,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,335,NA,NA,No,1,335,Complete,10:00:00,15:35:00
6399763E-65BC-48B2-8944-CD8430FA5C6B,46A3A6A8-2225-4595-8199-E9990DC56772,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,270,NA,NA,No,2,540,Complete,13:00:00,17:30:00
2DDA6185-A7A4-4A2A-B4CF-D87C661BECB7,283D662B-8B0A-45A2-AC06-A8682B184175,Pink,NA,NA,UNK,NA,NA,Kept,3,Pink_NA_UNK_Kept,2021-08-28,Nisqually River,2021,8,35,345,NA,NA,No,3,1035,Complete,11:30:00,17:15:00
5A19CB67-08D9-4303-A24E-FD1F3FF8238D,B0328781-1ACE-4F7F-BCAF-77D82E7F12DC,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,325,NA,NA,No,1,325,Complete,12:00:00,17:25:00
B068D7BA-E195-417C-9D5E-5E06560960E4,24E8ACF9-11C2-4230-A009-E00240B6F4AB,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,345,NA,NA,No,2,690,Complete,07:30:00,13:15:00
AE9AA7C7-E5C5-43C8-B4E9-EBECCA60C46D,B3EDB829-DAFC-482D-B035-C2C9FE77854C,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,440,NA,NA,No,1,440,Complete,06:00:00,13:20:00
902E56F8-00B3-4C32-90EF-2BFAA1BF714C,1B558DF5-5C6B-451A-86BB-B174B36BE48C,Pink,NA,NA,UNK,NA,NA,Released,5,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,480,NA,NA,No,2,960,Complete,05:30:00,13:30:00
4BBCEF13-CF36-472B-B8B8-659E0B3B9EBE,93DC8C51-0529-4F38-947F-4622D0D056D5,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,75,NA,NA,No,6,450,Complete,14:45:00,16:00:00
BCE7C08B-B207-4206-BEDE-33590A64E964,8415D0C6-243E-403C-BD14-F89A6C3A5A2F,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,300,NA,NA,No,1,300,Complete,08:00:00,13:00:00
B5E013C7-6E2F-4666-A4C4-47812734A6B3,B1F1A3A3-354D-4FAC-BBB2-EE28C9FD505E,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,170,NA,NA,No,3,510,Complete,05:30:00,08:20:00
1E8B39DE-C4CC-4D47-ADA5-2C9464B70F29,3DC58598-3DFE-4BC7-838B-540A1FBDCF7B,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,215,NA,NA,No,1,215,Complete,05:25:00,09:00:00
A6B3B64B-B056-4A67-8382-3322A8D6408D,169EC30B-1BA2-4318-8764-D26589ADD536,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,200,NA,NA,No,1,200,Complete,05:30:00,08:50:00
A831249B-5846-4677-A847-60695263CC6F,EB897CA3-1C0E-4A75-9D2F-7BDB9CC479D9,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,170,NA,NA,No,1,170,Complete,06:00:00,08:50:00
F00D89A3-8A46-4EA4-A217-BE0E71BE9326,B5D3B370-F43D-4881-AEC4-5EECEE606C3B,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-28,Nisqually River,2021,8,35,175,NA,NA,No,2,350,Complete,05:30:00,08:25:00
FC769294-4909-4127-B556-94E2ACBFEAF4,023EE8A7-EB45-4F46-8465-FC899CA2A9FD,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,440,NA,NA,No,1,440,Complete,05:30:00,12:50:00
349970AD-2E52-48CE-903D-88DE17E87B4B,B17106C8-0A53-4A58-8475-1BD9E03F3910,Pink,NA,NA,UNK,NA,NA,Kept,2,Pink_NA_UNK_Kept,2021-08-28,Nisqually River,2021,8,35,155,NA,NA,No,1,155,Complete,05:25:00,08:00:00
7A6A0806-8D6A-4C5D-AF57-45D31AF8F656,254E5070-0F44-427A-B5B8-088B96826917,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,400,NA,NA,No,1,400,Complete,06:00:00,12:40:00
99CFE4FA-2121-4ADE-82FE-03919A1D6F74,EAF085CF-EB3A-48F5-8320-E850917D75E7,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,385,NA,NA,No,2,770,Complete,05:35:00,12:00:00
9E478335-C199-4C83-88DE-7A355DE34544,9E066520-6599-4868-9AB9-EF747B0E4EC7,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-28,Nisqually River,2021,8,35,270,NA,NA,No,1,270,Complete,07:30:00,12:00:00
73016CD8-DE01-445F-A4DC-C7611DDF66A2,903DF319-82D6-4095-BB71-E4356581DF3F,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,270,NA,NA,No,1,270,Complete,07:00:00,11:30:00
E2ECC6B8-5C07-453B-83F0-272B80F9555A,EA9287BB-10BD-4120-9E2B-6CCD4823B90F,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-08-28,Nisqually River,2021,8,35,275,NA,NA,No,2,550,Complete,07:45:00,12:20:00
EC60A2FA-DBD0-4A2C-86E2-1902D84B16C4,CC3187E2-7CB7-4636-8A88-2E402F3E8226,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,195,NA,NA,No,1,195,Complete,07:45:00,11:00:00
EC60A2FA-DBD0-4A2C-86E2-1902D84B16C4,EF6DBEF2-EA34-4E01-9C72-A85E787E9C3F,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-27,Nisqually River,2021,8,35,195,NA,NA,No,1,195,Complete,07:45:00,11:00:00
36241B9A-5498-4AD9-B6F4-70A8604870B0,9EA7310C-F394-44D2-8AF3-6D7048EE5334,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,375,NA,NA,No,1,375,Complete,05:25:00,11:40:00
2A076868-CAE9-49BB-9D44-90A80B8EDDE4,6B88EF84-BD6E-4BCC-8801-F7340C51587A,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,230,NA,NA,No,1,230,Complete,07:30:00,11:20:00
063F58FC-B64F-450B-9867-32DF0D9EC54D,10806431-4FBE-44C9-A2EF-EF6D26B0F9AA,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,180,NA,NA,No,2,360,Complete,09:00:00,12:00:00
7D38912F-ACE2-4A7A-B25E-C27AD87A8739,8EED5D2A-4790-4A45-8E24-BE9451F643FE,Pink,NA,NA,UNK,NA,NA,Released,5,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,180,NA,NA,No,1,180,Complete,08:00:00,11:00:00
649F5126-A755-45E7-8B6C-FD927C2EAC6C,F8074013-28F7-4168-AA6B-8ED081635081,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,320,NA,NA,No,1,320,Complete,05:30:00,10:50:00
706BB359-A87F-4AE2-ACF7-FEAA011BA555,87F4BBEF-1F4D-4AF3-9E88-07445F836A53,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,180,NA,NA,No,1,180,Complete,06:45:00,09:45:00
798CA386-8D2B-4F8F-81A3-D30A2792C3AA,E5B95DFD-73FE-4C92-B7EC-786013B3380C,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,137,NA,NA,No,4,548,Incomplete,13:00:00,15:17:00
1B44AB83-DDD2-4107-8A4F-81FC53FCEAF7,A61FBB61-1F06-4F63-9E51-A60C56EEAC41,Pink,NA,NA,UNK,NA,NA,Released,6,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,545,NA,NA,No,1,545,Incomplete,06:00:00,15:05:00
1B44AB83-DDD2-4107-8A4F-81FC53FCEAF7,5409B750-07E0-49FA-974A-D7ECF8E69971,Pink,NA,NA,UNK,NA,NA,Kept,2,Pink_NA_UNK_Kept,2021-08-27,Nisqually River,2021,8,35,545,NA,NA,No,1,545,Incomplete,06:00:00,15:05:00
5EFC16DD-CE29-49BE-BB4C-A92DE1B2EC43,888C01D0-5895-477E-B13E-70788979E6CC,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,210,NA,NA,No,1,210,Complete,10:00:00,13:30:00
9A3544D1-88F3-49B2-A641-6C3B788F8789,16EB64BD-0C5C-455D-95AD-9AC55A318828,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,220,NA,NA,No,1,220,Complete,05:30:00,09:10:00
307DA78B-C3F7-49F4-9884-AE7C98A96143,C227405D-1D90-4ACB-8346-5C6AA7A4365F,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,110,NA,NA,No,1,110,Complete,06:00:00,07:50:00
F83F58A0-4789-494B-BB69-A27CD8AED2FC,B17DDB3C-B592-4DCB-B5C4-40E3735A23EB,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,295,NA,NA,No,1,295,Complete,05:25:00,10:20:00
CFBDC4EA-DDE4-4CBF-A166-3411266B5B88,D0149B5B-6E81-4D0D-9046-66111DE9C1BB,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,240,NA,NA,No,1,240,Complete,12:00:00,16:00:00
333118AC-95D9-41C9-9BDF-22444FDEE81B,F1B5F5C6-1A3B-4B68-9B76-8BBB46493AA7,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,345,NA,NA,No,2,690,Complete,12:30:00,18:15:00
56FF304D-7F55-4D1E-A097-880C68211171,12F820E6-0B37-4440-9F40-5D0E1FA14B55,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-27,Nisqually River,2021,8,35,275,NA,NA,No,1,275,Complete,08:30:00,13:05:00
C50AD96C-3042-48F9-A2D6-80CF4FF3F785,71653979-2449-4C6E-8231-685F9E0E70E3,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,385,NA,NA,No,2,770,Complete,06:30:00,12:55:00
C50AD96C-3042-48F9-A2D6-80CF4FF3F785,D723D06E-5456-47C5-9004-357735FD497E,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-27,Nisqually River,2021,8,35,385,NA,NA,No,2,770,Complete,06:30:00,12:55:00
BC7DCC19-520B-4A4C-A310-31BCE4E0989B,87442BE4-6500-4025-A7F2-CC76A71B22FB,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-27,Nisqually River,2021,8,35,245,NA,NA,No,1,245,Complete,09:30:00,13:35:00
63134116-449D-43F8-B161-7B13CD074FFE,0EFA42CE-ABD8-4F12-B702-97727A76EE01,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,390,NA,NA,No,1,390,Complete,07:30:00,14:00:00
8531CBAB-1D87-4E25-89E8-7C388E69CDFC,B28D2F80-EC88-40D5-AC09-BD8A363C80D6,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-08-27,Nisqually River,2021,8,35,215,NA,NA,No,1,215,Complete,10:30:00,14:05:00
E4905B9E-8B23-429E-BA8A-3253894F89FC,E7974537-8CD9-476B-A84C-7F0C5A4746BB,Pink,NA,NA,UNK,NA,NA,Released,4,Pink_NA_UNK_Released,2021-08-26,Nisqually River,2021,8,34,285,NA,NA,No,1,285,Complete,09:30:00,14:15:00
358CB250-019F-4B68-8C76-BA6DE43E358F,346AD092-F944-41DC-945B-7587F3E86440,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-26,Nisqually River,2021,8,34,450,NA,NA,No,1,450,Complete,06:30:00,14:00:00
0AEF462E-E481-4E04-B4E9-716EE7B428EA,12E0E62D-C50F-4253-8EBD-566C112CDF32,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-26,Nisqually River,2021,8,34,230,NA,NA,No,1,230,Complete,09:00:00,12:50:00
EFB4771B-BBC0-4242-A129-BA153EDEECDB,5ED8C83A-40EA-442C-95BD-396E559C43BC,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-26,Nisqually River,2021,8,34,355,NA,NA,No,1,355,Complete,07:00:00,12:55:00
DDAB4A06-96E9-4ED2-83D9-A52D4DA89B1E,3DEA1418-AA54-4C48-9638-B2E4D52E0B2F,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-26,Nisqually River,2021,8,34,555,NA,NA,No,9,4995,Incomplete,06:30:00,15:45:00
8996BD87-9126-4A36-8B76-79B6A884C2EE,1AC64221-D8E2-4C90-ACD5-4D13D0044ABC,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-08-26,Nisqually River,2021,8,34,90,NA,NA,No,1,90,Complete,07:30:00,09:00:00
35FB1AA1-26EE-4E8B-85CC-B790C2AF37EE,339D8D31-9202-419F-9FBB-F5ED576B27D8,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-08-26,Nisqually River,2021,8,34,140,NA,NA,No,1,140,Complete,06:30:00,08:50:00
4B72306F-4387-4AE5-B1F5-895E9E5FDF20,8C343999-4A22-49E3-A879-A297EB558F1D,Pink,NA,NA,UNK,NA,NA,Released,2,Pink_NA_UNK_Released,2021-08-26,Nisqually River,2021,8,34,190,NA,NA,No,1,190,Complete,05:30:00,08:40:00
8E4B4127-5B19-434E-876D-03045B3E1B6D,31140B98-18DB-410B-91DB-56ADEF5A284A,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-26,Nisqually River,2021,8,34,200,NA,NA,No,1,200,Complete,08:00:00,11:20:00
C67BF38F-F1AC-4DF7-9AA7-CEBBF26FD956,7C56689E-EC78-442D-B0C4-DC438115FCE8,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-26,Nisqually River,2021,8,34,85,NA,NA,No,1,85,Complete,15:50:00,17:15:00
C67BF38F-F1AC-4DF7-9AA7-CEBBF26FD956,88937E0C-43DF-4D7E-BDB6-454A3F7049DA,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-26,Nisqually River,2021,8,34,85,NA,NA,No,1,85,Complete,15:50:00,17:15:00
223F519B-A121-40F4-B7CF-65E6DC8C7A43,B67AD222-35B3-4292-B7C8-A751DAF3F4DD,Pink,NA,NA,UNK,NA,NA,Released,3,Pink_NA_UNK_Released,2021-08-26,Nisqually River,2021,8,34,430,NA,NA,No,1,430,Complete,11:00:00,18:10:00
A92E4FD4-B2BC-44FD-83A6-F12224398DC2,C40528BD-0C10-42A1-8D24-92A24DFD31FC,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-26,Nisqually River,2021,8,34,420,NA,NA,No,1,420,Complete,11:30:00,18:30:00
58F0FA9B-1732-457B-85F0-157449C9A030,D2CDA82C-2FEA-4817-868C-53D29A08445C,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-26,Nisqually River,2021,8,34,245,NA,NA,No,2,490,Complete,12:30:00,16:35:00
2F13B7C7-F747-427C-835F-FBE808CFB34A,67B2CFCA-6648-46C1-B159-F6DB1F6E3931,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-26,Nisqually River,2021,8,34,565,NA,NA,No,4,2260,Complete,07:30:00,16:55:00
7D6105D6-F253-4335-82FA-F2163EB02EFE,830CF85A-BAF1-4FD8-A57E-A293C3DFD332,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-25,Nisqually River,2021,8,34,250,NA,NA,No,1,250,Complete,07:30:00,11:40:00
161217AF-879D-4C3B-B1BA-0C0020B2DD48,2A3D3433-6DC0-4577-AF3D-63B9AE52BA54,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-25,Nisqually River,2021,8,34,195,NA,NA,No,1,195,Complete,08:00:00,11:15:00
1DC1AAC5-EC81-45F4-93FF-E6242E98199C,F3D762C2-8B1C-4D3B-B042-504F35E7DD8E,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-25,Nisqually River,2021,8,34,180,NA,NA,No,1,180,Complete,08:00:00,11:00:00
52EBF5C2-5F3C-4907-AC96-A7E3CA1B2040,B4D98D7A-7E93-43FB-8EA9-357692A5301E,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-25,Nisqually River,2021,8,34,190,NA,NA,No,1,190,Complete,10:00:00,13:10:00
D75FCBF0-9AE9-4FF7-8D1E-2A4FCAA75FAD,B68140FB-AB7B-4C77-B437-AA6E39A528B2,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-25,Nisqually River,2021,8,34,195,NA,NA,No,1,195,Complete,09:45:00,13:00:00
ADAA307E-085E-4C6B-B8EA-1DF83E8DB6DF,D29B1E4C-09BE-4215-9B32-E25773702BD8,Pink,NA,NA,UNK,NA,NA,Kept,1,Pink_NA_UNK_Kept,2021-08-25,Nisqually River,2021,8,34,375,NA,NA,No,1,375,Complete,06:30:00,12:45:00
581FDE34-0D7B-4C88-902D-764B7AC16253,CC30FB31-98F0-4E66-BC11-DDE70B9C9360,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-25,Nisqually River,2021,8,34,430,NA,NA,No,1,430,Complete,05:20:00,12:30:00
9AD60F6F-4599-4153-B970-D547BE31DFF0,A996F5E5-8998-4B66-8930-52E874940EB2,Pink,NA,NA,UNK,NA,NA,Kept,2,Pink_NA_UNK_Kept,2021-08-25,Nisqually River,2021,8,34,215,NA,NA,No,1,215,Complete,05:25:00,09:00:00
9AD60F6F-4599-4153-B970-D547BE31DFF0,84E361A3-DF2A-40B4-AEFE-8D5F89F2424A,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-25,Nisqually River,2021,8,34,215,NA,NA,No,1,215,Complete,05:25:00,09:00:00
DD554E19-E7C7-45C7-B341-1CDFF0F99876,6FA2CA83-B6C8-4A47-828D-871221F27D93,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-25,Nisqually River,2021,8,34,265,NA,NA,No,1,265,Complete,05:25:00,09:50:00
781E0021-1C97-4147-BE98-7B3A498D1D0F,81649C42-FACC-4528-BBFC-5F25603AF240,Pink,NA,NA,UNK,NA,NA,Released,1,Pink_NA_UNK_Released,2021-08-05,Nisqually River,2021,8,31,330,NA,NA,No,1,330,Complete,08:00:00,13:30:00
F31206F2-FF83-4BA6-8810-C4554406919F,35D67D4B-2C79-4DE6-A311-666D6C87A1AF,Pink,NA,NA,NA,NA,NA,Kept,4,Pink_NA_NA_Kept,2023-10-13,Nisqually River,2023,10,41,185,NA,NA,No,2,370,Complete,11:30:00,14:35:00
5FB6AD0E-2246-4DD6-B78B-06D0458C5D63,A6A30800-72A3-489B-A7C0-94DF8FDC7456,Pink,NA,NA,NA,NA,NA,Released,2,Pink_NA_NA_Released,2023-10-07,Nisqually River,2023,10,40,262,NA,NA,No,1,262,Complete,06:20:00,10:42:00
D95B27E4-88E5-4B0D-97D0-D53D744DE055,A231810D-AA58-424A-B697-19DDECA75996,Pink,NA,NA,NA,NA,NA,Kept,1,Pink_NA_NA_Kept,2023-10-07,Nisqually River,2023,10,40,269,NA,NA,No,1,269,Complete,06:20:00,10:49:00
9C1B01EC-F95D-475F-BA4C-F7D950D11247,94054B4B-8D12-4169-957D-CEBE57881F23,Pink,NA,NA,NA,NA,NA,Released,4,Pink_NA_NA_Released,2023-10-06,Nisqually River,2023,10,40,386,NA,Drift Boat/ Raft,Yes,1,386,Complete,10:00:00,16:26:00
FAB114B5-4A48-4078-95BD-236BA0B218E4,300E742B-E600-4F73-A2A5-166B0C4E0714,Pink,NA,NA,NA,NA,NA,Released,2,Pink_NA_NA_Released,2023-10-05,Nisqually River,2023,10,40,233,NA,NA,No,1,233,Complete,06:30:00,10:23:00
6C25A3D3-C6D6-4948-827D-AD24FB2FCD82,D738CF6A-15A6-46E3-9A5B-C1D0BF74B321,Pink,NA,NA,NA,NA,NA,Released,2,Pink_NA_NA_Released,2023-10-05,Nisqually River,2023,10,40,272,NA,NA,No,1,272,Complete,06:15:00,10:47:00
6B217D15-A8AE-45E9-8277-A3F42EAF87DC,1D6EA33C-5B50-4608-B980-AE0E463016A7,Pink,NA,NA,NA,NA,NA,Released,2,Pink_NA_NA_Released,2023-10-05,Nisqually River,2023,10,40,274,NA,NA,No,1,274,Complete,06:15:00,10:49:00
FE7F800D-B432-4EF5-A69D-7BFC7EDF6506,AD8978C5-E823-4EB4-A6EE-3AA95F65C0E0,Pink,NA,NA,NA,NA,NA,Released,2,Pink_NA_NA_Released,2023-10-03,Nisqually River,2023,10,40,150,NA,NA,No,1,150,Complete,06:12:00,08:42:00
445C1450-2110-466B-B2F4-87E9CA42B1E1,08A63F07-6250-4FC4-8907-EA5032249889,Pink,NA,NA,NA,NA,NA,Released,2,Pink_NA_NA_Released,2023-10-03,Nisqually River,2023,10,40,174,NA,NA,No,1,174,Complete,06:15:00,09:09:00
B27511E2-217A-4300-AD42-66987CA742ED,7033A178-45F4-476B-ABC6-45B7083AD819,Pink,NA,NA,NA,NA,NA,Released,2,Pink_NA_NA_Released,2023-10-03,Nisqually River,2023,10,40,161,NA,NA,No,1,161,Complete,06:30:00,09:11:00
