interview_id,species,life_stage,fin_mark,fate,event_date,water_body,fishing_duration_minutes,angler_count,year,month,week,angler_minutes,fish_count,management_week
1A5B0BF2-0918-423C-8EDE-51CBD8C961F0,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,75,1,2022,8,NA,75,0,32
1A5B0BF2-0918-423C-8EDE-51CBD8C961F0,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,75,1,2022,8,NA,75,0,32
1A5B0BF2-0918-423C-8EDE-51CBD8C961F0,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,75,1,2022,8,NA,75,0,32
1A5B0BF2-0918-423C-8EDE-51CBD8C961F0,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,75,1,2022,8,NA,75,0,32
1A5B0BF2-0918-423C-8EDE-51CBD8C961F0,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,75,1,2022,8,NA,75,0,32
1A5B0BF2-0918-423C-8EDE-51CBD8C961F0,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,75,1,2022,8,NA,75,0,32
1A5B0BF2-0918-423C-8EDE-51CBD8C961F0,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,75,1,2022,8,NA,75,0,32
732DD6B6-8C01-4CD4-B016-C2A8F8C1BC66,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,86,1,2022,8,NA,86,0,32
732DD6B6-8C01-4CD4-B016-C2A8F8C1BC66,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,86,1,2022,8,NA,86,0,32
732DD6B6-8C01-4CD4-B016-C2A8F8C1BC66,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,86,1,2022,8,NA,86,0,32
732DD6B6-8C01-4CD4-B016-C2A8F8C1BC66,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,86,1,2022,8,NA,86,0,32
732DD6B6-8C01-4CD4-B016-C2A8F8C1BC66,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,86,1,2022,8,NA,86,0,32
732DD6B6-8C01-4CD4-B016-C2A8F8C1BC66,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,86,1,2022,8,NA,86,0,32
732DD6B6-8C01-4CD4-B016-C2A8F8C1BC66,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,86,1,2022,8,NA,86,0,32
732DD6B6-8C01-4CD4-B016-C2A8F8C1BC66,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,86,1,2022,8,NA,86,0,32
CFE9FE72-BBB2-465D-AADA-738947B61137,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,315,1,2022,8,NA,315,0,32
CFE9FE72-BBB2-465D-AADA-738947B61137,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,315,1,2022,8,NA,315,0,32
CFE9FE72-BBB2-465D-AADA-738947B61137,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,315,1,2022,8,NA,315,0,32
CFE9FE72-BBB2-465D-AADA-738947B61137,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,315,1,2022,8,NA,315,0,32
CFE9FE72-BBB2-465D-AADA-738947B61137,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,315,1,2022,8,NA,315,0,32
CFE9FE72-BBB2-465D-AADA-738947B61137,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,315,1,2022,8,NA,315,0,32
CFE9FE72-BBB2-465D-AADA-738947B61137,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,315,1,2022,8,NA,315,0,32
CFE9FE72-BBB2-465D-AADA-738947B61137,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,315,1,2022,8,NA,315,0,32
E5821A6A-3CE3-4CE6-BF0D-DCE373DC4BF6,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,111,2,2022,8,NA,222,0,32
E5821A6A-3CE3-4CE6-BF0D-DCE373DC4BF6,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,111,2,2022,8,NA,222,0,32
E5821A6A-3CE3-4CE6-BF0D-DCE373DC4BF6,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,111,2,2022,8,NA,222,0,32
E5821A6A-3CE3-4CE6-BF0D-DCE373DC4BF6,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,111,2,2022,8,NA,222,0,32
E5821A6A-3CE3-4CE6-BF0D-DCE373DC4BF6,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,111,2,2022,8,NA,222,0,32
E5821A6A-3CE3-4CE6-BF0D-DCE373DC4BF6,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,111,2,2022,8,NA,222,0,32
E5821A6A-3CE3-4CE6-BF0D-DCE373DC4BF6,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,111,2,2022,8,NA,222,0,32
E5821A6A-3CE3-4CE6-BF0D-DCE373DC4BF6,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,111,2,2022,8,NA,222,0,32
6E9169DE-E5E6-459E-AE41-93D8602B5884,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,4,2,2022,8,NA,8,0,32
6E9169DE-E5E6-459E-AE41-93D8602B5884,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,4,2,2022,8,NA,8,0,32
6E9169DE-E5E6-459E-AE41-93D8602B5884,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,4,2,2022,8,NA,8,0,32
6E9169DE-E5E6-459E-AE41-93D8602B5884,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,4,2,2022,8,NA,8,0,32
6E9169DE-E5E6-459E-AE41-93D8602B5884,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,4,2,2022,8,NA,8,0,32
6E9169DE-E5E6-459E-AE41-93D8602B5884,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,4,2,2022,8,NA,8,0,32
6E9169DE-E5E6-459E-AE41-93D8602B5884,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,4,2,2022,8,NA,8,0,32
6E9169DE-E5E6-459E-AE41-93D8602B5884,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,4,2,2022,8,NA,8,0,32
A2B8F758-124A-47D2-97C3-836B4CA89346,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,220,2,2022,8,NA,440,0,32
A2B8F758-124A-47D2-97C3-836B4CA89346,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,220,2,2022,8,NA,440,0,32
A2B8F758-124A-47D2-97C3-836B4CA89346,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,220,2,2022,8,NA,440,0,32
A2B8F758-124A-47D2-97C3-836B4CA89346,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,220,2,2022,8,NA,440,0,32
A2B8F758-124A-47D2-97C3-836B4CA89346,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,220,2,2022,8,NA,440,0,32
A2B8F758-124A-47D2-97C3-836B4CA89346,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,220,2,2022,8,NA,440,0,32
A2B8F758-124A-47D2-97C3-836B4CA89346,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,220,2,2022,8,NA,440,0,32
A2B8F758-124A-47D2-97C3-836B4CA89346,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,220,2,2022,8,NA,440,0,32
A0FD7967-6DF6-45BF-81E3-39190AB63E3A,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,87,1,2022,8,NA,87,0,32
A0FD7967-6DF6-45BF-81E3-39190AB63E3A,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,87,1,2022,8,NA,87,0,32
A0FD7967-6DF6-45BF-81E3-39190AB63E3A,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,87,1,2022,8,NA,87,0,32
A0FD7967-6DF6-45BF-81E3-39190AB63E3A,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,87,1,2022,8,NA,87,0,32
A0FD7967-6DF6-45BF-81E3-39190AB63E3A,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,87,1,2022,8,NA,87,0,32
A0FD7967-6DF6-45BF-81E3-39190AB63E3A,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,87,1,2022,8,NA,87,0,32
A0FD7967-6DF6-45BF-81E3-39190AB63E3A,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,87,1,2022,8,NA,87,0,32
A0FD7967-6DF6-45BF-81E3-39190AB63E3A,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,87,1,2022,8,NA,87,0,32
B3FDC840-20EC-4792-B051-55F8321A50B4,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,84,1,2022,8,NA,84,0,32
B3FDC840-20EC-4792-B051-55F8321A50B4,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,84,1,2022,8,NA,84,0,32
B3FDC840-20EC-4792-B051-55F8321A50B4,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,84,1,2022,8,NA,84,0,32
B3FDC840-20EC-4792-B051-55F8321A50B4,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,84,1,2022,8,NA,84,0,32
B3FDC840-20EC-4792-B051-55F8321A50B4,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,84,1,2022,8,NA,84,0,32
B3FDC840-20EC-4792-B051-55F8321A50B4,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,84,1,2022,8,NA,84,0,32
B3FDC840-20EC-4792-B051-55F8321A50B4,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,84,1,2022,8,NA,84,0,32
B3FDC840-20EC-4792-B051-55F8321A50B4,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,84,1,2022,8,NA,84,0,32
24BA01E7-6608-46E4-A13E-880179790FA3,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,94,1,2022,8,NA,94,0,32
24BA01E7-6608-46E4-A13E-880179790FA3,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,94,1,2022,8,NA,94,0,32
24BA01E7-6608-46E4-A13E-880179790FA3,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,94,1,2022,8,NA,94,0,32
24BA01E7-6608-46E4-A13E-880179790FA3,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,94,1,2022,8,NA,94,0,32
24BA01E7-6608-46E4-A13E-880179790FA3,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,94,1,2022,8,NA,94,0,32
24BA01E7-6608-46E4-A13E-880179790FA3,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,94,1,2022,8,NA,94,0,32
24BA01E7-6608-46E4-A13E-880179790FA3,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,94,1,2022,8,NA,94,0,32
24BA01E7-6608-46E4-A13E-880179790FA3,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,94,1,2022,8,NA,94,0,32
57C14BBE-88AB-4557-9F4D-BBADAB5C43C8,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,105,1,2022,8,NA,105,0,32
57C14BBE-88AB-4557-9F4D-BBADAB5C43C8,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,105,1,2022,8,NA,105,0,32
57C14BBE-88AB-4557-9F4D-BBADAB5C43C8,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,105,1,2022,8,NA,105,0,32
57C14BBE-88AB-4557-9F4D-BBADAB5C43C8,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,105,1,2022,8,NA,105,0,32
57C14BBE-88AB-4557-9F4D-BBADAB5C43C8,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,105,1,2022,8,NA,105,0,32
57C14BBE-88AB-4557-9F4D-BBADAB5C43C8,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,105,1,2022,8,NA,105,0,32
57C14BBE-88AB-4557-9F4D-BBADAB5C43C8,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,105,1,2022,8,NA,105,0,32
57C14BBE-88AB-4557-9F4D-BBADAB5C43C8,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,105,1,2022,8,NA,105,0,32
F6E4A5B7-6B97-41AF-BD8E-EF7388C625C2,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,165,1,2022,8,NA,165,0,32
F6E4A5B7-6B97-41AF-BD8E-EF7388C625C2,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,165,1,2022,8,NA,165,0,32
F6E4A5B7-6B97-41AF-BD8E-EF7388C625C2,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,165,1,2022,8,NA,165,0,32
F6E4A5B7-6B97-41AF-BD8E-EF7388C625C2,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,165,1,2022,8,NA,165,0,32
F6E4A5B7-6B97-41AF-BD8E-EF7388C625C2,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,165,1,2022,8,NA,165,0,32
F6E4A5B7-6B97-41AF-BD8E-EF7388C625C2,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,165,1,2022,8,NA,165,0,32
F6E4A5B7-6B97-41AF-BD8E-EF7388C625C2,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,165,1,2022,8,NA,165,0,32
F6E4A5B7-6B97-41AF-BD8E-EF7388C625C2,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,165,1,2022,8,NA,165,0,32
9C17EFA2-3CD4-4B4F-88C3-C098E1B39938,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,192,1,2022,8,NA,192,0,32
9C17EFA2-3CD4-4B4F-88C3-C098E1B39938,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,192,1,2022,8,NA,192,0,32
9C17EFA2-3CD4-4B4F-88C3-C098E1B39938,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,192,1,2022,8,NA,192,0,32
9C17EFA2-3CD4-4B4F-88C3-C098E1B39938,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,192,1,2022,8,NA,192,0,32
9C17EFA2-3CD4-4B4F-88C3-C098E1B39938,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,192,1,2022,8,NA,192,0,32
9C17EFA2-3CD4-4B4F-88C3-C098E1B39938,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,192,1,2022,8,NA,192,0,32
9C17EFA2-3CD4-4B4F-88C3-C098E1B39938,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,192,1,2022,8,NA,192,0,32
9C17EFA2-3CD4-4B4F-88C3-C098E1B39938,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,192,1,2022,8,NA,192,0,32
1DFABFFC-0FE2-416C-906A-7C7B28D825B6,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,136,1,2022,8,NA,136,0,32
1DFABFFC-0FE2-416C-906A-7C7B28D825B6,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,136,1,2022,8,NA,136,0,32
1DFABFFC-0FE2-416C-906A-7C7B28D825B6,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,136,1,2022,8,NA,136,0,32
1DFABFFC-0FE2-416C-906A-7C7B28D825B6,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,136,1,2022,8,NA,136,0,32
1DFABFFC-0FE2-416C-906A-7C7B28D825B6,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,136,1,2022,8,NA,136,0,32
1DFABFFC-0FE2-416C-906A-7C7B28D825B6,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,136,1,2022,8,NA,136,0,32
1DFABFFC-0FE2-416C-906A-7C7B28D825B6,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,136,1,2022,8,NA,136,0,32
1DFABFFC-0FE2-416C-906A-7C7B28D825B6,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,136,1,2022,8,NA,136,0,32
D0887308-0D8E-435F-9933-86332E3D19B7,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,69,1,2022,8,NA,69,0,32
D0887308-0D8E-435F-9933-86332E3D19B7,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,69,1,2022,8,NA,69,0,32
D0887308-0D8E-435F-9933-86332E3D19B7,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,69,1,2022,8,NA,69,0,32
D0887308-0D8E-435F-9933-86332E3D19B7,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,69,1,2022,8,NA,69,0,32
D0887308-0D8E-435F-9933-86332E3D19B7,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,69,1,2022,8,NA,69,0,32
D0887308-0D8E-435F-9933-86332E3D19B7,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,69,1,2022,8,NA,69,0,32
D0887308-0D8E-435F-9933-86332E3D19B7,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,69,1,2022,8,NA,69,0,32
D0887308-0D8E-435F-9933-86332E3D19B7,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,69,1,2022,8,NA,69,0,32
FE90E142-98EE-4658-8914-E76A9D0FB991,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,198,2,2022,8,NA,396,0,32
FE90E142-98EE-4658-8914-E76A9D0FB991,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,198,2,2022,8,NA,396,0,32
FE90E142-98EE-4658-8914-E76A9D0FB991,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,198,2,2022,8,NA,396,0,32
FE90E142-98EE-4658-8914-E76A9D0FB991,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,198,2,2022,8,NA,396,0,32
FE90E142-98EE-4658-8914-E76A9D0FB991,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,198,2,2022,8,NA,396,0,32
FE90E142-98EE-4658-8914-E76A9D0FB991,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,198,2,2022,8,NA,396,0,32
FE90E142-98EE-4658-8914-E76A9D0FB991,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,198,2,2022,8,NA,396,0,32
FE90E142-98EE-4658-8914-E76A9D0FB991,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,198,2,2022,8,NA,396,0,32
A970439E-D17C-4A52-9C5C-3B57B1A47614,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,54,1,2022,8,NA,54,0,32
A970439E-D17C-4A52-9C5C-3B57B1A47614,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,54,1,2022,8,NA,54,0,32
A970439E-D17C-4A52-9C5C-3B57B1A47614,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,54,1,2022,8,NA,54,0,32
A970439E-D17C-4A52-9C5C-3B57B1A47614,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,54,1,2022,8,NA,54,0,32
A970439E-D17C-4A52-9C5C-3B57B1A47614,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,54,1,2022,8,NA,54,0,32
A970439E-D17C-4A52-9C5C-3B57B1A47614,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,54,1,2022,8,NA,54,0,32
A970439E-D17C-4A52-9C5C-3B57B1A47614,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,54,1,2022,8,NA,54,0,32
A970439E-D17C-4A52-9C5C-3B57B1A47614,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,54,1,2022,8,NA,54,0,32
C3F085ED-C7A3-4DF2-A7ED-828C10C4D0B2,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,303,1,2022,8,NA,303,0,32
C3F085ED-C7A3-4DF2-A7ED-828C10C4D0B2,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,303,1,2022,8,NA,303,0,32
C3F085ED-C7A3-4DF2-A7ED-828C10C4D0B2,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,303,1,2022,8,NA,303,0,32
C3F085ED-C7A3-4DF2-A7ED-828C10C4D0B2,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,303,1,2022,8,NA,303,0,32
C3F085ED-C7A3-4DF2-A7ED-828C10C4D0B2,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,303,1,2022,8,NA,303,0,32
C3F085ED-C7A3-4DF2-A7ED-828C10C4D0B2,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,303,1,2022,8,NA,303,0,32
C3F085ED-C7A3-4DF2-A7ED-828C10C4D0B2,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,303,1,2022,8,NA,303,0,32
C3F085ED-C7A3-4DF2-A7ED-828C10C4D0B2,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,303,1,2022,8,NA,303,0,32
2BF19DC8-665D-40C8-91E5-72D28E0E6E70,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,180,2,2022,8,NA,360,0,32
2BF19DC8-665D-40C8-91E5-72D28E0E6E70,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,180,2,2022,8,NA,360,0,32
2BF19DC8-665D-40C8-91E5-72D28E0E6E70,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,180,2,2022,8,NA,360,0,32
2BF19DC8-665D-40C8-91E5-72D28E0E6E70,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,180,2,2022,8,NA,360,0,32
2BF19DC8-665D-40C8-91E5-72D28E0E6E70,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,180,2,2022,8,NA,360,0,32
2BF19DC8-665D-40C8-91E5-72D28E0E6E70,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,180,2,2022,8,NA,360,0,32
2BF19DC8-665D-40C8-91E5-72D28E0E6E70,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,180,2,2022,8,NA,360,0,32
2BF19DC8-665D-40C8-91E5-72D28E0E6E70,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,180,2,2022,8,NA,360,0,32
F05B586F-0C74-4DD0-855C-09BBDA276317,Chinook,Adult,AD,Kept,2022-08-04,Nisqually River,60,1,2022,8,NA,60,0,32
F05B586F-0C74-4DD0-855C-09BBDA276317,Chinook,Adult,AD,Released,2022-08-04,Nisqually River,60,1,2022,8,NA,60,0,32
F05B586F-0C74-4DD0-855C-09BBDA276317,Chinook,Adult,UM,Kept,2022-08-04,Nisqually River,60,1,2022,8,NA,60,0,32
F05B586F-0C74-4DD0-855C-09BBDA276317,Chinook,Adult,UM,Released,2022-08-04,Nisqually River,60,1,2022,8,NA,60,0,32
F05B586F-0C74-4DD0-855C-09BBDA276317,Chinook,Jack,AD,Kept,2022-08-04,Nisqually River,60,1,2022,8,NA,60,0,32
F05B586F-0C74-4DD0-855C-09BBDA276317,Chinook,Jack,AD,Released,2022-08-04,Nisqually River,60,1,2022,8,NA,60,0,32
F05B586F-0C74-4DD0-855C-09BBDA276317,Chinook,Jack,UM,Kept,2022-08-04,Nisqually River,60,1,2022,8,NA,60,0,32
F05B586F-0C74-4DD0-855C-09BBDA276317,Chinook,Jack,UM,Released,2022-08-04,Nisqually River,60,1,2022,8,NA,60,0,32
7B11B322-95A3-46C1-9D77-5C5A4B09BBE8,Chinook,Adult,AD,Kept,2022-08-05,Nisqually River,400,1,2022,8,NA,400,0,32
7B11B322-95A3-46C1-9D77-5C5A4B09BBE8,Chinook,Adult,AD,Released,2022-08-05,Nisqually River,400,1,2022,8,NA,400,0,32
7B11B322-95A3-46C1-9D77-5C5A4B09BBE8,Chinook,Adult,UM,Kept,2022-08-05,Nisqually River,400,1,2022,8,NA,400,0,32
7B11B322-95A3-46C1-9D77-5C5A4B09BBE8,Chinook,Adult,UM,Released,2022-08-05,Nisqually River,400,1,2022,8,NA,400,0,32
7B11B322-95A3-46C1-9D77-5C5A4B09BBE8,Chinook,Jack,AD,Kept,2022-08-05,Nisqually River,400,1,2022,8,NA,400,0,32
7B11B322-95A3-46C1-9D77-5C5A4B09BBE8,Chinook,Jack,AD,Released,2022-08-05,Nisqually River,400,1,2022,8,NA,400,0,32
7B11B322-95A3-46C1-9D77-5C5A4B09BBE8,Chinook,Jack,UM,Kept,2022-08-05,Nisqually River,400,1,2022,8,NA,400,0,32
7B11B322-95A3-46C1-9D77-5C5A4B09BBE8,Chinook,Jack,UM,Released,2022-08-05,Nisqually River,400,1,2022,8,NA,400,0,32
26895093-C2A3-4129-AD04-C937A1F52FF2,Chinook,Adult,AD,Kept,2022-08-05,Nisqually River,137,1,2022,8,NA,137,0,32
26895093-C2A3-4129-AD04-C937A1F52FF2,Chinook,Adult,AD,Released,2022-08-05,Nisqually River,137,1,2022,8,NA,137,0,32
26895093-C2A3-4129-AD04-C937A1F52FF2,Chinook,Adult,UM,Kept,2022-08-05,Nisqually River,137,1,2022,8,NA,137,0,32
26895093-C2A3-4129-AD04-C937A1F52FF2,Chinook,Adult,UM,Released,2022-08-05,Nisqually River,137,1,2022,8,NA,137,0,32
26895093-C2A3-4129-AD04-C937A1F52FF2,Chinook,Jack,AD,Kept,2022-08-05,Nisqually River,137,1,2022,8,NA,137,0,32
26895093-C2A3-4129-AD04-C937A1F52FF2,Chinook,Jack,AD,Released,2022-08-05,Nisqually River,137,1,2022,8,NA,137,0,32
26895093-C2A3-4129-AD04-C937A1F52FF2,Chinook,Jack,UM,Kept,2022-08-05,Nisqually River,137,1,2022,8,NA,137,0,32
26895093-C2A3-4129-AD04-C937A1F52FF2,Chinook,Jack,UM,Released,2022-08-05,Nisqually River,137,1,2022,8,NA,137,0,32
831BBD2A-E7BC-4363-8612-8B3DB03FEE6F,Chinook,Adult,AD,Kept,2022-08-05,Nisqually River,91,2,2022,8,NA,182,0,32
831BBD2A-E7BC-4363-8612-8B3DB03FEE6F,Chinook,Adult,AD,Released,2022-08-05,Nisqually River,91,2,2022,8,NA,182,0,32
831BBD2A-E7BC-4363-8612-8B3DB03FEE6F,Chinook,Adult,UM,Kept,2022-08-05,Nisqually River,91,2,2022,8,NA,182,0,32
831BBD2A-E7BC-4363-8612-8B3DB03FEE6F,Chinook,Adult,UM,Released,2022-08-05,Nisqually River,91,2,2022,8,NA,182,0,32
831BBD2A-E7BC-4363-8612-8B3DB03FEE6F,Chinook,Jack,AD,Kept,2022-08-05,Nisqually River,91,2,2022,8,NA,182,0,32
831BBD2A-E7BC-4363-8612-8B3DB03FEE6F,Chinook,Jack,AD,Released,2022-08-05,Nisqually River,91,2,2022,8,NA,182,0,32
831BBD2A-E7BC-4363-8612-8B3DB03FEE6F,Chinook,Jack,UM,Kept,2022-08-05,Nisqually River,91,2,2022,8,NA,182,0,32
831BBD2A-E7BC-4363-8612-8B3DB03FEE6F,Chinook,Jack,UM,Released,2022-08-05,Nisqually River,91,2,2022,8,NA,182,0,32
0EF2E13A-8311-4BBE-9F27-E5B0207BE9AA,Chinook,Adult,AD,Kept,2022-08-05,Nisqually River,133,1,2022,8,NA,133,0,32
0EF2E13A-8311-4BBE-9F27-E5B0207BE9AA,Chinook,Adult,AD,Released,2022-08-05,Nisqually River,133,1,2022,8,NA,133,0,32
0EF2E13A-8311-4BBE-9F27-E5B0207BE9AA,Chinook,Adult,UM,Kept,2022-08-05,Nisqually River,133,1,2022,8,NA,133,0,32
0EF2E13A-8311-4BBE-9F27-E5B0207BE9AA,Chinook,Adult,UM,Released,2022-08-05,Nisqually River,133,1,2022,8,NA,133,0,32
0EF2E13A-8311-4BBE-9F27-E5B0207BE9AA,Chinook,Jack,AD,Kept,2022-08-05,Nisqually River,133,1,2022,8,NA,133,0,32
0EF2E13A-8311-4BBE-9F27-E5B0207BE9AA,Chinook,Jack,AD,Released,2022-08-05,Nisqually River,133,1,2022,8,NA,133,0,32
0EF2E13A-8311-4BBE-9F27-E5B0207BE9AA,Chinook,Jack,UM,Kept,2022-08-05,Nisqually River,133,1,2022,8,NA,133,0,32
0EF2E13A-8311-4BBE-9F27-E5B0207BE9AA,Chinook,Jack,UM,Released,2022-08-05,Nisqually River,133,1,2022,8,NA,133,0,32
