creel_event_id,event_date,water_body,project_name,fishery_name,interview_id,interview_number,angler_type,interview_location,fishing_location,location_id,crc_area,angler_count,total_group_count,pole_count,trip_status,fishing_start_time,fishing_end_time,interview_time,target_species,trip_guided,boat_type,boat_used,fish_from_boat,vehicle_count,trailer_count,state_residence,zip_code,previously_interviewed,comment_txt,location_type,survey_type,location_season_name,section_num,surveyor_num,p_census_bank,p_census_boat,indirect_census_bank,direct_census_bank,month,year,week
0912CB38-BC05-40C5-9491-4990BA0EF9A3,2021-09-23,Nisqually River,District 11,Nisqually salmon 2021,9DE6C603-27FC-4492-AE07-02CDFE374577,20,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,07:30:00,09:00:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,9,2021,38
0912CB38-BC05-40C5-9491-4990BA0EF9A3,2021-09-23,Nisqually River,District 11,Nisqually salmon 2021,897B1656-49EE-430E-AC12-DEFE57A7B0A0,23,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:00:00,08:20:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,9,2021,38
83EAA66B-129D-439F-8D2E-737D8F5777A1,2021-09-26,Nisqually River,District 11,Nisqually salmon 2021,C60A1F33-B2C4-4D5C-9B24-FAB4C0FC9D7B,32,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:00:00,08:25:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,9,2021,39
83EAA66B-129D-439F-8D2E-737D8F5777A1,2021-09-26,Nisqually River,District 11,Nisqually salmon 2021,A02F72B5-3CE1-4D02-8BBE-1BFBB3E39CAE,36,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:30:00,09:30:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,9,2021,39
DC56A3CF-7D60-49D7-B867-874923CEBCA1,2021-09-26,Nisqually River,District 11,Nisqually salmon 2021,C061DBF7-AF17-4557-A9A3-F8AC87C099FD,16,Boat,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,07:30:00,17:50:00,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,9,2021,39
DC56A3CF-7D60-49D7-B867-874923CEBCA1,2021-09-26,Nisqually River,District 11,Nisqually salmon 2021,7695D233-FA16-4474-ACFF-661910CA0035,17,Boat,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,07:30:00,13:20:00,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,9,2021,39
320F8527-5DFA-4D83-A443-24902CB3CA9A,2021-09-28,Nisqually River,District 11,Nisqually salmon 2021,C607AAD7-2CFD-4809-8A21-6C2A37A58364,3,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,07:00:00,09:40:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,9,2021,39
320F8527-5DFA-4D83-A443-24902CB3CA9A,2021-09-28,Nisqually River,District 11,Nisqually salmon 2021,DB5E54DC-4A35-4018-BAE1-123E98DB5C75,4,Bank,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,1,NA,NA,Complete,06:05:00,10:00:00,NA,Chinook,NA,NA,NA,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,9,2021,39
77C7D3A1-C2B2-49B9-A10F-91707F8DEE99,2021-10-02,Nisqually River,District 11,Nisqually salmon 2021,DB513CC9-83D9-4E06-B64D-D4991C5C2561,16,Boat,Fort Lewis,Fort Lewis,9E5C07F8-2874-4E94-8E1E-5707D4B022D1,786,5,NA,NA,Complete,07:00:00,15:30:00,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,Site,Index,NA,2,1,1,1,1,1,10,2021,40
2D4B92D5-AB50-48B2-929B-08CF4C824C17,2022-09-02,Nisqually River,District 11,Nisqually salmon 2022,6C12F7C2-F4F3-4245-A014-4AC3AA945323,9,NA,NA,Handicap Access,0691BAF7-E5D2-423C-B157-CF0255A5D961,786,1,2,1,Complete,10:30:00,17:55:00,17:55:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,35
3D5EC9BC-7310-45EE-B4DF-C965F0FE8F87,2022-09-03,Nisqually River,District 11,Nisqually salmon 2022,BA66ADBD-E285-4C52-B7FD-75A257B2A8CF,5,Bank,NA,Handicap Access,0691BAF7-E5D2-423C-B157-CF0255A5D961,786,1,2,1,Complete,05:30:00,13:45:00,13:45:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,36
C0F5635E-1151-4B36-97E4-CD8A35A977EA,2022-09-14,Nisqually River,District 11,Nisqually salmon 2022,8486E51E-7260-4215-8C44-04E52175060C,8,NA,NA,Handicap Access,0691BAF7-E5D2-423C-B157-CF0255A5D961,786,1,3,1,Complete,06:30:00,08:30:00,08:30:00,Chinook,NA,NA,No,NA,3,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,37
3ADBAE77-3979-469A-81BD-4F3766F9F80A,2022-09-16,Nisqually River,District 11,Nisqually salmon 2022,1FD137D6-B10E-4029-82CE-9D4EAC8C6E74,8,NA,NA,Handicap Access,0691BAF7-E5D2-423C-B157-CF0255A5D961,786,1,1,1,Complete,07:45:00,10:22:00,10:22:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,37
538A4AAF-E27F-4B57-A91A-041FE9162125,2022-09-20,Nisqually River,District 11,Nisqually salmon 2022,C4ADBAEB-DF6C-4644-8D13-177798B6DF0C,15,NA,NA,Handicap Access,0691BAF7-E5D2-423C-B157-CF0255A5D961,786,1,2,2,Complete,16:00:00,18:15:00,18:15:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
538A4AAF-E27F-4B57-A91A-041FE9162125,2022-09-20,Nisqually River,District 11,Nisqually salmon 2022,AB3B9838-6ACA-4CDB-800F-E5DCF8036304,4,NA,NA,Handicap Access,0691BAF7-E5D2-423C-B157-CF0255A5D961,786,1,1,1,Complete,11:40:00,12:54:00,12:54:00,Coho,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
527A963D-CA74-4876-BFEA-F1D837D7E1B5,2022-09-22,Nisqually River,District 11,Nisqually salmon 2022,F9B3BCA5-7E22-4E3F-A2F0-79B818026BA8,10,NA,NA,Handicap Access,0691BAF7-E5D2-423C-B157-CF0255A5D961,786,1,1,1,Complete,16:18:00,18:18:00,18:18:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
527A963D-CA74-4876-BFEA-F1D837D7E1B5,2022-09-22,Nisqually River,District 11,Nisqually salmon 2022,31AA0912-4923-45A7-BFEE-BCCD0565C982,9,NA,NA,Handicap Access,0691BAF7-E5D2-423C-B157-CF0255A5D961,786,2,2,2,Complete,12:00:00,15:03:00,15:03:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
26C07673-6A3E-4198-BF4F-E300A186C786,2022-09-23,Nisqually River,District 11,Nisqually salmon 2022,A2B6D51C-90A6-4EE5-A457-5195BD8D1EE8,15,NA,NA,Handicap Access,0691BAF7-E5D2-423C-B157-CF0255A5D961,786,1,1,1,Complete,13:15:00,17:16:00,17:16:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
26C07673-6A3E-4198-BF4F-E300A186C786,2022-09-23,Nisqually River,District 11,Nisqually salmon 2022,D2C7FAF2-C12B-458D-8F50-C482EDA84A98,13,NA,NA,Handicap Access,0691BAF7-E5D2-423C-B157-CF0255A5D961,786,1,1,1,Complete,13:15:00,16:37:00,16:37:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
E2487CD8-ADD7-40A5-B41F-38FB4BCC6B42,2022-09-30,Nisqually River,District 11,Nisqually salmon 2022,E9DB3B3E-5C78-4105-A8EF-29F992020482,13,NA,NA,Handicap Access,0691BAF7-E5D2-423C-B157-CF0255A5D961,786,1,1,1,Complete,06:05:00,13:08:00,13:08:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,39
DB12E1BA-54D6-4F19-A484-EE9F6D0EBE95,2022-10-05,Nisqually River,District 11,Nisqually salmon 2022,D71ED7C4-4A4A-4723-98BC-78E8FB5E6B80,10,NA,NA,Handicap Access,0691BAF7-E5D2-423C-B157-CF0255A5D961,786,1,1,1,Complete,09:00:00,13:24:00,13:24:00,Coho,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,10,2022,40
F9A299E3-5103-4766-BC8D-DBC736FA44F4,2022-09-03,Nisqually River,District 11,Nisqually salmon 2022,13E80EDE-292B-466F-9533-B7E4DDE8DC4E,72,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,1,1,1,Complete,11:00:00,15:18:00,15:18:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,36
3ADBAE77-3979-469A-81BD-4F3766F9F80A,2022-09-16,Nisqually River,District 11,Nisqually salmon 2022,083A9875-EE27-48F2-A526-0AEFF51FC47F,16,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,2,4,2,Complete,08:30:00,14:24:00,14:24:00,Chinook,NA,NA,No,NA,2,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,37
0FAE8CA0-376C-4922-977E-188D7BE8A654,2022-09-20,Nisqually River,District 11,Nisqually salmon 2022,2AC77777-EE6D-4223-8200-45D5DE6F3E3B,1,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,1,1,1,Complete,08:30:00,12:30:00,12:30:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
EE9BEFD3-9062-4DC3-BB0E-59F2E613CF17,2022-09-24,Nisqually River,District 11,Nisqually salmon 2022,4EA2EF8D-8A43-4561-8EAE-CF2C94961309,23,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,3,3,3,Complete,10:00:00,18:01:00,18:01:00,Chinook,NA,NA,No,NA,2,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,39
706AB77A-C519-475B-8170-EE46774F0BD1,2022-09-28,Nisqually River,District 11,Nisqually salmon 2022,EBE262D3-A697-471D-B907-030C9DC5BA41,4,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,2,2,2,Complete,06:30:00,08:18:00,08:18:00,Chinook,NA,NA,No,NA,2,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,39
706AB77A-C519-475B-8170-EE46774F0BD1,2022-09-28,Nisqually River,District 11,Nisqually salmon 2022,C2BB14BF-AB52-456B-8858-D399BFD4CBFF,6,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,4,4,4,Complete,06:05:00,08:56:00,08:56:00,Chinook,NA,NA,No,NA,3,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,39
706AB77A-C519-475B-8170-EE46774F0BD1,2022-09-28,Nisqually River,District 11,Nisqually salmon 2022,D55FA417-CA0E-4338-B42D-4EDF3DCB7A47,7,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,1,1,1,Complete,07:30:00,09:08:00,09:08:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,39
706AB77A-C519-475B-8170-EE46774F0BD1,2022-09-28,Nisqually River,District 11,Nisqually salmon 2022,5156F5F2-279E-4D85-A766-9451A5F99719,10,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,1,1,1,Complete,07:00:00,10:34:00,10:34:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,39
706AB77A-C519-475B-8170-EE46774F0BD1,2022-09-28,Nisqually River,District 11,Nisqually salmon 2022,6443BD28-0ACA-4668-8E1C-68360DDDC7B3,15,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,2,2,2,Complete,06:30:00,13:15:00,13:15:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,39
706AB77A-C519-475B-8170-EE46774F0BD1,2022-09-28,Nisqually River,District 11,Nisqually salmon 2022,172071D6-CF06-4521-85BC-72658FEBCCD1,16,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,1,1,1,Complete,06:05:00,13:20:00,13:20:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,39
7009EAAB-FE13-4BFF-982C-D50518FAF6C0,2022-10-01,Nisqually River,District 11,Nisqually salmon 2022,627D2ACC-94DD-4446-840E-7FABEE975663,19,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,2,2,2,Complete,07:30:00,12:40:00,12:40:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,10,2022,40
7009EAAB-FE13-4BFF-982C-D50518FAF6C0,2022-10-01,Nisqually River,District 11,Nisqually salmon 2022,AF9213D5-E2E6-4CD1-A7F1-F307FEA18E1D,9,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,2,2,2,Complete,06:15:00,09:47:00,09:47:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,10,2022,40
7009EAAB-FE13-4BFF-982C-D50518FAF6C0,2022-10-01,Nisqually River,District 11,Nisqually salmon 2022,3DBAC6FE-FE64-47FF-8E93-DDB6BFFAD95B,17,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,1,1,1,Complete,10:00:00,12:15:00,12:15:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,10,2022,40
37CC2660-55CB-4B68-951F-42EBAB7456C9,2022-10-05,Nisqually River,District 11,Nisqually salmon 2022,6AE13C0E-9D9B-4F81-8B08-AE3D7F623130,1,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,1,1,1,Complete,06:15:00,11:16:00,11:16:00,Coho,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,10,2022,40
58A108F6-7A65-4FA4-90EC-8023AB136910,2022-10-14,Nisqually River,District 11,Nisqually salmon 2022,D941B08B-CE1B-4466-9531-9F32BF541C85,2,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,1,1,1,Complete,06:30:00,11:03:00,11:03:00,Coho,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,10,2022,41
A86703E2-1BBC-424D-BD5B-13433C6F4042,2022-10-15,Nisqually River,District 11,Nisqually salmon 2022,0457A0E5-C22A-458E-97FF-293F88CCD630,4,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,1,1,1,Complete,06:40:00,09:28:00,09:28:00,Coho,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,10,2022,42
16F50EE3-EE37-4FE7-AB39-1AE91B1B21D5,2022-10-15,Nisqually River,District 11,Nisqually salmon 2022,73BFE5D8-8227-42BB-9766-68D7941136FE,2,NA,NA,Riverbend Campground Upper,1B1A8A44-E8C3-4D1A-8565-1E62789E716C,786,4,4,4,Complete,10:15:00,12:41:00,12:41:00,Coho,NA,NA,No,NA,2,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,10,2022,42
684AE660-2C46-4644-ADE3-CE54F785827D,2022-09-22,Nisqually River,District 11,Nisqually salmon 2022,D0685A1A-D6D0-43E0-B29A-EE39E42BD595,3,NA,NA,I-5,6DCE6A0F-3E49-490F-979A-125F97981743,786,1,1,1,Complete,11:00:00,13:18:00,13:18:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
26C07673-6A3E-4198-BF4F-E300A186C786,2022-09-23,Nisqually River,District 11,Nisqually salmon 2022,6155ADBE-50DA-43D1-869A-417C0FAE3F21,2,NA,NA,I-5,6DCE6A0F-3E49-490F-979A-125F97981743,786,2,2,2,Complete,10:00:00,11:33:00,11:33:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
26C07673-6A3E-4198-BF4F-E300A186C786,2022-09-23,Nisqually River,District 11,Nisqually salmon 2022,283EEDA4-7CCF-4891-92A5-5B08626772CD,7,NA,NA,I-5,6DCE6A0F-3E49-490F-979A-125F97981743,786,3,3,3,Complete,09:30:00,13:11:00,13:11:00,Chinook,NA,NA,No,NA,3,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
CC0163F7-A12E-4904-B194-ECD489201C65,2022-09-24,Nisqually River,District 11,Nisqually salmon 2022,4DBEE4C8-C698-4101-AF8C-BEB6F2CFFE10,10,NA,NA,I-5,6DCE6A0F-3E49-490F-979A-125F97981743,786,2,2,2,Complete,00:00:00,12:47:00,12:47:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,39
9FDC41B6-B4EA-49C9-8D32-EAC70A588AFA,2022-08-19,Nisqually River,District 11,Nisqually salmon 2022,55E01BD3-7BF7-43FA-891A-7D750B6296DF,8,NA,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,2,2,2,Complete,07:00:00,14:41:00,14:41:00,Chinook,NA,NA,No,NA,1,1,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,8,2022,33
04A42C99-5397-470D-9751-82938AAC7F56,2022-09-03,Nisqually River,District 11,Nisqually salmon 2022,87662BCE-86F3-4343-904D-EB39F2BAF028,6,NA,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,1,1,1,Complete,06:00:00,10:57:00,10:57:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,36
7F6D942E-D1CB-4D2C-BF3B-5306C8852CF9,2022-09-08,Nisqually River,District 11,Nisqually salmon 2022,A920FDA9-97FE-40EE-B160-B7D1B68734ED,10,NA,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,1,3,1,Complete,13:39:00,17:58:00,17:58:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,36
816E5ABC-C4B7-4C71-A6A8-286CF7703D4F,2022-09-10,Nisqually River,District 11,Nisqually salmon 2022,2E1B7E16-16E0-4BE3-829A-9A639EA7425A,14,NA,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,3,4,4,Complete,08:00:00,15:42:00,15:42:00,Chinook,NA,NA,No,NA,1,1,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,37
538A4AAF-E27F-4B57-A91A-041FE9162125,2022-09-20,Nisqually River,District 11,Nisqually salmon 2022,D639A7C6-7A71-43A3-8F27-6A490BFCC754,7,NA,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,1,1,1,Complete,11:00:00,14:20:00,14:20:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
538A4AAF-E27F-4B57-A91A-041FE9162125,2022-09-20,Nisqually River,District 11,Nisqually salmon 2022,5952FFC3-16D9-47DE-8927-700416577AF3,6,Boat,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,2,2,2,Complete,13:00:00,13:49:00,13:49:00,Chinook,NA,Trailered Motorized Boat,Yes,Boat,1,1,NA,NA,NA,Launched at lower river bend fished zone 2 for 30min,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
527A963D-CA74-4876-BFEA-F1D837D7E1B5,2022-09-22,Nisqually River,District 11,Nisqually salmon 2022,4D0A5C8F-2285-4640-B0A3-EF5BCA623C7B,5,NA,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,1,1,1,Complete,06:00:00,12:40:00,12:40:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
527A963D-CA74-4876-BFEA-F1D837D7E1B5,2022-09-22,Nisqually River,District 11,Nisqually salmon 2022,FE784137-74BC-4C63-975B-7698E39B7263,7,NA,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,1,1,1,Complete,06:00:00,13:14:00,13:14:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
527A963D-CA74-4876-BFEA-F1D837D7E1B5,2022-09-22,Nisqually River,District 11,Nisqually salmon 2022,8D0570E2-AABA-4A26-A13A-AAB2906269BF,16,NA,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,1,2,1,Complete,16:30:00,19:18:00,19:18:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,Lower bend fished zone 2,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
527A963D-CA74-4876-BFEA-F1D837D7E1B5,2022-09-22,Nisqually River,District 11,Nisqually salmon 2022,A7B7CA7D-EB7B-4125-8BCB-112C88883037,17,Bank,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,1,2,2,Complete,17:30:00,19:22:00,19:22:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
34F98B52-BCEF-4FD7-967D-5DBFDF108256,2022-09-23,Nisqually River,District 11,Nisqually salmon 2022,E7F30D6E-5FB4-45B0-8D03-5DFCE1CD7852,17,NA,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,1,1,1,Complete,06:30:00,13:08:00,13:08:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
34F98B52-BCEF-4FD7-967D-5DBFDF108256,2022-09-23,Nisqually River,District 11,Nisqually salmon 2022,920AC606-016D-482B-8386-26844148C2C8,18,NA,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,1,1,1,Complete,07:00:00,13:12:00,13:12:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,38
EE9BEFD3-9062-4DC3-BB0E-59F2E613CF17,2022-09-24,Nisqually River,District 11,Nisqually salmon 2022,3E0DB9BE-2C5A-4C64-82D6-BF98D0131B3F,15,NA,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,1,1,2,Complete,06:30:00,16:23:00,16:23:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,39
EE9BEFD3-9062-4DC3-BB0E-59F2E613CF17,2022-09-24,Nisqually River,District 11,Nisqually salmon 2022,4504124F-5037-40E8-8260-20EE60181DFC,14,NA,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,1,3,1,Complete,05:30:00,15:53:00,15:53:00,Chinook,NA,NA,No,NA,1,1,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,39
EE9BEFD3-9062-4DC3-BB0E-59F2E613CF17,2022-09-24,Nisqually River,District 11,Nisqually salmon 2022,56BB9C0F-DC7A-4B89-A71A-BB4ABE382107,16,NA,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,1,1,1,Complete,15:20:00,16:40:00,16:40:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,39
478345A9-B8C4-4FE2-82C2-ECB841F61FA5,2022-09-28,Nisqually River,District 11,Nisqually salmon 2022,25F8DAD2-3968-42CB-9499-97DF56892A92,30,NA,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,4,4,4,Complete,12:58:00,14:58:00,14:58:00,Coho,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,39
CC9235FD-6509-46A6-AF25-7D62EBF14A23,2022-09-29,Nisqually River,District 11,Nisqually salmon 2022,34AEE851-64D1-4A4E-8D95-DAECB264B1B6,5,NA,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,2,2,2,Complete,08:15:00,14:08:00,14:08:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,39
CC9235FD-6509-46A6-AF25-7D62EBF14A23,2022-09-29,Nisqually River,District 11,Nisqually salmon 2022,0F5BCD04-ED84-4477-A7E3-49F3391F096B,3,NA,NA,Riverbend Campground Lower,6FA0995E-398E-4558-A8F7-14EC168C09C7,786,1,1,1,Complete,06:05:00,12:48:00,12:48:00,Chinook,NA,NA,No,NA,1,0,NA,NA,NA,NA,Site,Index,NA,2,1,NA,NA,NA,NA,9,2022,39
