interview_id,event_date,year,month,fishing_duration_minutes,angler_count,angler_minutes,trip_status,boat_used,trip_guided,boat_type,fishing_start_time,fishing_end_time,um_adult,ad_adult,released_adult,kept_adult,um_jack,ad_jack,released_jack,kept_jack,um_total,ad_total,released_total,kept_total,had.ad,had.um,had.release,had.kept
7A967F84-AEC2-4E38-834C-C7839282E651,2021-08-21,2021,8,NA,1,NA,Incomplete,No,NA,NA,14:15:00,NA,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7AB91098-256E-41E6-B1E4-5B2ED13C27FE,2023-09-08,2023,9,180,2,360,Complete,No,NA,NA,11:09:00,14:09:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7ABFCAAB-AF35-4FB7-9CC7-F2301D01E411,2023-08-24,2023,8,177,1,177,Complete,No,NA,NA,17:00:00,19:57:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7ACC3E1F-7BB1-4C39-BE5C-AD393530BA66,2022-10-11,2022,10,126,1,126,Complete,No,NA,NA,07:00:00,09:06:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7AD11FE4-4CB5-437F-B97D-E3FC43EE7E1B,2021-09-15,2021,9,140,1,140,Complete,No,NA,NA,16:30:00,18:50:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7ADB75EF-5B22-418D-8B6A-812417389856,2022-08-10,2022,8,57,2,114,Complete,No,NA,NA,12:30:00,13:27:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7ADF872A-479A-41CB-9B6A-DF96B6FF5D7D,2021-08-16,2021,8,165,1,165,Complete,No,NA,NA,07:45:00,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7AE944E9-3E2D-493A-A3EC-A2553F2DB8E0,2022-10-06,2022,10,152,1,152,Complete,No,NA,NA,09:30:00,12:02:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7AF38E84-9FE7-491D-BF33-44B408C0E95C,2021-10-05,2021,10,70,1,70,Complete,No,NA,NA,14:00:00,15:10:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7AFEC1F1-D542-4524-9D24-67109EE43CC8,2022-08-18,2022,8,217,1,217,Complete,No,NA,NA,07:00:00,10:37:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7B03361E-E446-4115-8736-9F3BB2328B88,2023-09-07,2023,9,91,1,91,Complete,No,NA,NA,06:00:00,07:31:00,0,1,0,1,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,TRUE
7B0373C4-8EF1-4C62-AC5D-588F0A876D37,2021-09-11,2021,9,395,2,790,Complete,No,NA,NA,06:30:00,13:05:00,1,0,1,0,0,0,0,0,1,0,1,0,FALSE,TRUE,TRUE,FALSE
7B07EEA5-53C1-4592-B304-0AAB0717083C,2022-08-25,2022,8,75,1,75,Complete,No,NA,NA,12:00:00,13:15:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7B11B322-95A3-46C1-9D77-5C5A4B09BBE8,2022-08-05,2022,8,400,1,400,Complete,Yes,NA,Trailered Motorized Boat,06:00:00,12:40:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7B2D3855-EAEC-4EC8-80A8-F51860024487,2021-09-15,2021,9,325,2,650,Complete,No,NA,NA,06:00:00,11:25:00,1,0,1,0,0,0,0,0,1,0,1,0,FALSE,TRUE,TRUE,FALSE
7B4285E0-8B4C-4D07-91E5-15D4D0BF843D,2023-08-26,2023,8,174,1,174,Complete,No,NA,NA,06:00:00,08:54:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7B584074-7167-4AE8-91CC-C00942209093,2023-09-26,2023,9,106,1,106,Complete,No,NA,NA,07:00:00,08:46:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7B621206-8A5A-4923-99A4-17BCE734C396,2022-09-03,2022,9,340,1,340,Complete,No,NA,NA,07:00:00,12:40:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7B632D35-5D4B-4FAD-9874-672D77EB5A84,2022-09-09,2022,9,63,1,63,Complete,No,NA,NA,07:00:00,08:03:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7B6DA207-7AD8-49A4-B0DF-BA93149A98C8,2023-09-22,2023,9,267,2,534,Complete,No,NA,NA,08:15:00,12:42:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7B76761D-35C0-4FDE-BC4F-CB97188B24CC,2021-08-14,2021,8,180,1,180,Complete,No,NA,NA,07:30:00,10:30:00,0,2,0,2,0,0,0,0,0,2,0,2,TRUE,FALSE,FALSE,TRUE
7B7AE3B1-18FE-465A-8E72-0FB35596DAB2,2022-08-26,2022,8,135,1,135,Complete,No,NA,NA,11:30:00,13:45:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7B9D333F-65D0-40D3-9851-C60F446858A0,2023-07-28,2023,7,122,1,122,Complete,No,NA,NA,16:20:00,18:22:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7BAB5839-70D0-4697-8C43-BEEDE9609357,2021-10-13,2021,10,190,1,190,Complete,No,NA,NA,06:30:00,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7BC0599E-4F83-4F57-A126-A46961284CCC,2023-08-23,2023,8,249,2,498,Complete,No,NA,NA,06:00:00,10:09:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7BC419E1-94AB-4793-A25D-432FA2E89A6B,2022-09-03,2022,9,60,2,120,Complete,No,NA,NA,14:11:00,15:11:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7BC670A2-02B4-4BD7-9799-43F5FD9E84FF,2021-09-19,2021,9,319,2,638,Complete,No,NA,NA,11:16:00,16:35:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7BD53202-CAB6-40BF-B2A3-1895F070F3E5,2021-09-08,2021,9,120,1,120,Complete,No,NA,NA,16:50:00,18:50:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7BD6FBBB-B498-44BF-BD27-207EF1BA2067,2022-09-24,2022,9,319,1,319,Complete,No,NA,NA,09:00:00,14:19:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7BE095C7-2ADE-46C1-B8BC-C2A9F35BB420,2023-08-17,2023,8,121,1,121,Complete,No,NA,NA,15:45:00,17:46:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7BEE8461-28F4-4443-B66D-BACBF6A05E56,2023-08-05,2023,8,613,1,613,Complete,No,NA,NA,08:00:00,18:13:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7BF49969-0CED-4702-B844-7248A67A1C43,2021-09-20,2021,9,100,1,100,Complete,No,NA,NA,13:00:00,14:40:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7BF99E1A-42B6-4CCC-8933-653DD975F468,2023-09-30,2023,9,120,1,120,Complete,No,NA,NA,10:23:00,12:23:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7BFD9ADA-395F-4B5E-A6AD-F930E1DF4855,2022-09-16,2022,9,218,1,218,Complete,No,NA,NA,10:00:00,13:38:00,0,1,0,1,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,TRUE
7C094833-E5D9-4340-BA59-6EA6C2697951,2023-09-30,2023,9,133,2,266,Complete,No,NA,NA,14:30:00,16:43:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7C0D5D26-1F34-43A1-A5DB-05B2BB927176,2021-09-20,2021,9,515,1,515,Complete,No,NA,NA,06:00:00,14:35:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7C13410D-6A67-472F-8603-06DF289DB791,2023-09-28,2023,9,165,1,165,Complete,No,NA,NA,11:00:00,13:45:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7C18B8A6-6FF5-4772-927C-8C3EB1F5E541,2023-09-08,2023,9,168,1,168,Complete,No,NA,NA,11:00:00,13:48:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7C23B7E1-4DF3-440A-A09A-C9EB7C410D60,2022-09-22,2022,9,338,1,338,Complete,No,NA,NA,06:30:00,12:08:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7C2B75C8-3E74-4031-B76C-BDFF38A6D41F,2021-09-18,2021,9,30,1,30,Complete,No,NA,NA,09:00:00,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7C2F648A-EB41-4AD1-A668-0A5E1D5C3CFD,2022-08-20,2022,8,91,1,91,Complete,No,NA,NA,06:20:00,07:51:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7C2FBA89-88C2-4FA0-AF23-D0929C6CF68C,2022-08-18,2022,8,74,1,74,Complete,No,NA,NA,09:00:00,10:14:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7C43148F-B04D-456F-9840-210681F1E7FE,2022-09-08,2022,9,246,1,246,Complete,No,NA,NA,08:00:00,12:06:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7C44E372-DAD5-420A-9C36-00544CD27D2E,2023-08-09,2023,8,120,1,120,Complete,No,NA,NA,09:02:00,11:02:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7C462153-2F55-420D-A112-FA47CA30CD3A,2022-09-30,2022,9,255,1,255,Complete,No,NA,NA,09:00:00,13:15:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7C47225C-2E07-4025-8D44-CECB68AEAF04,2023-08-17,2023,8,133,1,133,Complete,No,NA,NA,08:30:00,10:43:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7C54F6B2-CE51-46B3-A996-4EF5F6200C70,2022-09-09,2022,9,110,1,110,Complete,No,NA,NA,06:00:00,07:50:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7C652626-0F85-49F1-B72F-5CA2612E5438,2021-08-11,2021,8,130,1,130,Complete,No,NA,NA,06:30:00,08:40:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7C6FB03C-48A9-4274-B80A-E31F3BC322C9,2021-10-07,2021,10,90,1,90,Complete,No,NA,NA,09:30:00,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7C7318F1-ECDD-4098-84CF-26776006256D,2022-09-14,2022,9,103,1,103,Complete,No,NA,NA,06:00:00,07:43:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7C797B3F-D7EE-4666-8BFF-40D7E10DDE95,2022-09-03,2022,9,337,6,2022,Complete,No,NA,NA,08:00:00,13:37:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7CA0DF1B-B9E9-4AE2-BFFA-FD98D2992705,2021-09-01,2021,9,495,1,495,Complete,No,NA,NA,05:30:00,13:45:00,0,1,0,1,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,TRUE
7CA16EB6-9443-4BAD-99BE-F407A7EE8DB4,2022-09-29,2022,9,147,1,147,Complete,No,NA,NA,07:00:00,09:27:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7CAB1FE8-5466-4C01-94B2-B0B4573D50D9,2023-08-10,2023,8,162,1,162,Complete,No,NA,NA,17:00:00,19:42:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7CAC1E75-C063-4B24-BC9B-12A362C43DDC,2023-08-26,2023,8,284,3,852,Complete,No,NA,NA,05:26:00,10:10:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7CB490CB-9C7F-4806-8B54-8C0D990A23A8,2023-08-24,2023,8,120,1,120,Complete,No,NA,NA,12:27:00,14:27:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7CB9B018-AE5A-4B7F-93C0-B63D5027E128,2021-08-27,2021,8,120,1,120,Complete,No,NA,NA,10:00:00,12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7CBCAF56-10CB-4B79-B8CA-5231FBE39526,2023-09-21,2023,9,119,1,119,Complete,No,NA,NA,06:40:00,08:39:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7CC35151-05C5-45C2-B931-CAB75D9ACF5B,2023-08-11,2023,8,60,1,60,Complete,No,NA,NA,19:49:00,20:49:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7CCD4065-06F4-4B6F-98E7-608E93529C55,2022-10-14,2022,10,136,1,136,Complete,No,NA,NA,13:00:00,15:16:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7CD49EDA-1AD3-40AC-9DA3-48C7221D6F94,2021-08-20,2021,8,290,1,290,Complete,No,NA,NA,09:00:00,13:50:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7CE159D7-C22D-4973-B924-BF2EA3F3E1C8,2023-09-21,2023,9,241,1,241,Complete,No,NA,NA,07:14:00,11:15:00,1,0,1,0,0,0,0,0,1,0,1,0,FALSE,TRUE,TRUE,FALSE
7D029C67-8831-4795-AAA3-7FAA5E3904AF,2023-09-14,2023,9,246,1,246,Complete,No,NA,NA,10:15:00,14:21:00,1,0,1,0,0,0,0,0,1,0,1,0,FALSE,TRUE,TRUE,FALSE
7D0C43DA-3A94-4A30-A27E-3C731A6A92E2,2021-09-19,2021,9,170,1,170,Complete,No,NA,NA,10:30:00,13:20:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D1B23E9-0849-49C6-90DA-659DF46BB022,2021-09-03,2021,9,135,1,135,Complete,No,NA,NA,09:00:00,11:15:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D26758C-71B8-4FD1-92D1-E300A337AA9D,2022-09-17,2022,9,231,2,462,Complete,No,NA,NA,07:30:00,11:21:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D2CBA33-BD18-4D4C-9982-18D4EA1630A0,2022-07-24,2022,7,39,1,39,Complete,No,NA,NA,16:00:00,16:39:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D30E94E-3E54-4075-A075-4533EEB3F02A,2022-09-17,2022,9,683,1,683,Complete,No,NA,NA,05:30:00,16:53:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D38912F-ACE2-4A7A-B25E-C27AD87A8739,2021-08-27,2021,8,180,1,180,Complete,No,NA,NA,08:00:00,11:00:00,0,1,0,1,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,TRUE
7D3FBD46-2EC2-4C33-BF58-30BA3A379FD9,2022-10-12,2022,10,90,2,180,Complete,No,NA,NA,10:00:00,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D3FE1ED-4ABB-4EB5-967B-6B6604E54A1B,2021-09-04,2021,9,255,1,255,Complete,No,NA,NA,07:30:00,11:45:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D48B6D4-E1D7-4258-B34D-7E8650BC1825,2021-10-02,2021,10,195,2,390,Complete,No,NA,NA,14:00:00,17:15:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D49BE64-9EEC-447B-B4CD-BA4B4B759EC7,2021-08-14,2021,8,285,1,285,Complete,No,NA,NA,06:00:00,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D6105D6-F253-4335-82FA-F2163EB02EFE,2021-08-25,2021,8,250,1,250,Complete,No,NA,NA,07:30:00,11:40:00,0,1,0,1,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,TRUE
7D626036-1438-49C0-8CB5-44BAD4CA9C68,2021-09-04,2021,9,100,2,200,Complete,No,NA,NA,07:30:00,09:10:00,1,1,1,1,0,0,0,0,1,1,1,1,TRUE,TRUE,TRUE,TRUE
7D63B3C9-D3CE-43E1-A5DB-0764A1013E68,2023-10-14,2023,10,237,1,237,Complete,No,NA,NA,06:30:00,10:27:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D679324-9A3F-4C70-84D0-22C7B0B0F548,2021-08-12,2021,8,145,1,145,Complete,No,NA,NA,09:00:00,11:25:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D6B183D-BC67-4ED2-A187-ACB52A2F5FC2,2022-09-22,2022,9,342,1,342,Complete,No,NA,NA,12:00:00,17:42:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D6B498F-755A-4E7B-A09D-C1C3E20F9613,2021-08-11,2021,8,235,2,470,Complete,No,NA,NA,05:05:00,09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D6DE700-C95E-4370-9D7D-B1B525BE7036,2023-09-09,2023,9,396,4,1584,Complete,Yes,NA,Trailered Motorized Boat,06:00:00,12:36:00,0,4,4,0,0,4,0,4,0,8,4,4,TRUE,FALSE,TRUE,TRUE
7D761332-C851-4DB8-AD3E-6544D8520335,2021-09-20,2021,9,60,1,60,Complete,No,NA,NA,12:30:00,13:30:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D8067CF-01FE-4ED7-975E-6FF7C530B00B,2023-09-14,2023,9,417,1,417,Complete,No,NA,NA,12:00:00,18:57:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D8488D0-062F-4384-A61E-81420E9BCB09,2021-09-17,2021,9,90,1,90,Complete,No,NA,NA,16:00:00,17:30:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D872865-FA30-4E03-BDE7-8F0A82414B97,2022-09-23,2022,9,90,1,90,Complete,No,NA,NA,12:40:00,14:10:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D90B5D4-4CAB-4120-922A-B0E6DD32E74E,2021-09-17,2021,9,80,1,80,Complete,No,NA,NA,13:00:00,14:20:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D92508A-9231-462A-9CEE-3C8759AB7851,2023-08-10,2023,8,90,1,90,Complete,No,NA,NA,08:53:00,10:23:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D96B54F-7C0B-46AF-971E-292AB93057C8,2022-08-17,2022,8,122,1,122,Complete,No,NA,NA,05:15:00,07:17:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7D98E2DF-DDF6-445F-BE72-480588EF2DF2,2023-09-02,2023,9,300,1,300,Complete,No,NA,NA,06:00:00,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7DA8609A-2043-4D8E-9589-0D2232EEACE0,2023-09-19,2023,9,119,1,119,Complete,No,NA,NA,05:53:00,07:52:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7DAF0866-D661-4DBB-9C99-77C07DB943FB,2021-09-17,2021,9,150,1,150,Complete,No,NA,NA,13:00:00,15:30:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7DB28BA7-2609-4211-9CB3-14AA6DD50671,2021-09-08,2021,9,60,1,60,Complete,No,NA,NA,11:45:00,12:45:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7DBEB865-A2AB-44D0-B082-B8268FBDA51B,2022-09-23,2022,9,174,1,174,Complete,No,NA,NA,05:59:00,08:53:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7DC83307-8923-4CF0-AC6F-5705E68D99EA,2022-10-01,2022,10,458,2,916,Complete,Yes,NA,Trailered Motorized Boat,06:00:00,13:38:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7DCC54A8-2F44-46C1-BEEF-AB2DADF015F8,2021-09-03,2021,9,NA,1,NA,Incomplete,No,NA,NA,08:30:00,NA,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7DD34B8F-E0CA-4695-B3DD-85ACF202FFEF,2021-09-18,2021,9,40,1,40,Complete,No,NA,NA,07:30:00,08:10:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7DD9B6C6-1CB9-4B24-B923-B687705DA806,2022-09-20,2022,9,61,1,61,Complete,No,NA,NA,12:15:00,13:16:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7DDB8031-7FA6-43CA-A54D-679EE484457F,2022-07-10,2022,7,120,1,120,Complete,No,NA,NA,07:34:00,09:34:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7DE26975-1C09-4786-9B85-F013DA9A155A,2021-08-28,2021,8,240,2,480,Complete,No,NA,NA,07:30:00,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7DE3CE26-5197-4D62-83DF-66D9855DA09C,2021-09-15,2021,9,NA,2,NA,Incomplete,No,NA,NA,06:00:00,NA,1,0,1,0,0,0,0,0,1,0,1,0,FALSE,TRUE,TRUE,FALSE
7DE486D8-8062-4C84-9194-9CF7A4E06614,2021-08-31,2021,8,135,1,135,Complete,No,NA,NA,17:00:00,19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7DEB09B5-502D-46B9-B401-9F1817959C6E,2021-09-30,2021,9,60,1,60,Complete,No,NA,NA,11:40:00,12:40:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7DF19C67-4C6A-45E8-92CD-F1A02A9A32BF,2022-10-29,2022,10,214,1,214,Complete,No,NA,NA,07:48:00,11:22:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7DFEB15E-4A50-43E5-B4E1-BD7EA04DB44C,2022-08-26,2022,8,296,1,296,Complete,No,NA,NA,13:00:00,17:56:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7DFF61CF-7098-4555-B4C7-EF9E94DB7015,2021-09-03,2021,9,NA,1,NA,Incomplete,No,NA,NA,12:30:00,NA,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7E0118AA-F54F-4F7C-9CA8-FD052595D732,2021-08-21,2021,8,240,1,240,Complete,No,NA,NA,08:15:00,12:15:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7E03BF50-0666-4ED7-B664-E1CD9C3F62DB,2021-09-01,2021,9,90,1,90,Complete,No,NA,NA,14:30:00,16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7E0A6B6B-D852-4FBE-A367-AFC7418A5FD6,2021-11-02,2021,11,90,1,90,Complete,No,NA,NA,08:15:00,09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7E132005-2FCE-4582-AD55-092A266A84B1,2022-09-24,2022,9,259,1,259,Complete,No,NA,NA,08:00:00,12:19:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7E1B5AA6-5D51-4FF1-B13A-A4A3F07F68F0,2022-09-14,2022,9,156,1,156,Complete,No,NA,NA,06:50:00,09:26:00,0,1,0,1,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,TRUE
7E1BB52E-0E8C-4989-BD3D-CC80DBA09F71,2021-08-08,2021,8,NA,3,NA,Incomplete,No,NA,NA,18:35:00,NA,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7E1E59C7-301E-438B-AF47-155241692357,2021-08-20,2021,8,95,1,95,Complete,No,NA,NA,17:30:00,19:05:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7E2EC5EE-3808-4572-BF5E-EB43E3D8B21B,2021-09-08,2021,9,300,1,300,Complete,No,NA,NA,06:30:00,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7E319D48-335C-409A-8833-37EFFB0AE341,2023-08-16,2023,8,294,1,294,Complete,No,NA,NA,06:30:00,11:24:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7E3317C3-837C-4621-96E9-C42C32875313,2022-09-30,2022,9,499,1,499,Complete,No,NA,NA,07:15:00,15:34:00,0,1,0,1,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,TRUE
7E393626-52CF-44E0-B1FF-092BF65B755A,2022-08-19,2022,8,78,1,78,Complete,No,NA,NA,08:00:00,09:18:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7E4318CD-DC14-40A7-8F15-921E03BE41D3,2021-09-20,2021,9,72,1,72,Complete,No,NA,NA,17:00:00,18:12:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7E5293A6-089F-4A15-A5E9-7BAA8C203745,2022-08-06,2022,8,47,1,47,Complete,No,NA,NA,05:30:00,06:17:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7E5380FB-0F40-4ECC-AA42-D239E8F2BCFF,2022-10-07,2022,10,150,1,150,Complete,No,NA,NA,10:30:00,13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7E7674F9-B46F-4CCB-A70F-6D9FB63C9C53,2021-09-11,2021,9,NA,1,NA,Incomplete,No,NA,NA,09:00:00,NA,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
7E7C0625-E1DF-49F8-82BD-51B19401B123,2023-07-26,2023,7,146,2,292,Complete,No,NA,NA,16:00:00,18:26:00,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
